SampleID,Mg Concentration,Mg Error 1s,Al Concentration,Al Error 1s,Si Concentration,Si Error 1s,P Concentration,P Error 1s,S Concentration,S Error 1s,K Concentration,K Error 1s,Ca Concentration,Ca Error 1s,Ti Concentration,Ti Error 1s,V Concentration,V Error 1s,Cr Concentration,Cr Error 1s,Mn Concentration,Mn Error 1s,Fe Concentration,Fe Error 1s,Co Concentration,Co Error 1s,Ni Concentration,Ni Error 1s,Cu Concentration,Cu Error 1s,Zn Concentration,Zn Error 1s,As Concentration,As Error 1s,Se Concentration,Se Error 1s,Rb Concentration,Rb Error 1s,Sr Concentration,Sr Error 1s,Y Concentration,Y Error 1s,Zr Concentration,Zr Error 1s,Nb Concentration,Nb Error 1s,Mo Concentration,Mo Error 1s,Ag Concentration,Ag Error 1s,Cd Concentration,Cd Error 1s,Sn Concentration,Sn Error 1s,Sb Concentration,Sb Error 1s,Ba Concentration,Ba Error 1s,La Concentration,La Error 1s,Ce Concentration,Ce Error 1s,Pr Concentration,Pr Error 1s,Nd Concentration,Nd Error 1s,Ta Concentration,Ta Error 1s,W Concentration,W Error 1s,Au Concentration,Au Error 1s,Hg Concentration,Hg Error 1s,Pb Concentration,Pb Error 1s,Bi Concentration,Bi Error 1s,Th Concentration,Th Error 1s,U Concentration,U Error 1s,LE Concentration,LE Error 1s
CR_MC59_5-6cm,11976.0110631868,3518.88234327846,6004.04130433287,647.639687068558,18806.1338436328,264.198590930322,257.207538609389,364.026648573498,1242.7207949314,236.632371726107,423.029914847292,60.3967587820622,322918.745887542,25460.5629463581,919.176452606873,73.5628131607189,29.6308871349509,3.38243860038994,4.47467340059986,4.35856406924547,512.870709128094,50.1572321124501,7950.2000843915,313.217367825337,0,47,6.69458048847053,10.3273162934586,14.2059505692002,2.42367058813762,11.8313253347595,1.93852291077612,9.68506678512751,55.9605637499947,4.52899799433128,59.3421556367286,15.7004803743898,55.9606988781659,1492.61571313831,69.3882504566147,11.9813266528422,1.00158928501035,41.4808243283709,55.9817938098405,15.7004803743898,55.9606988781659,0.614820103618902,6.93886675531402,0,14,0,17,52.7556151301746,30.5441642234802,52.7556151301746,31.3496447562642,638.688254723803,66.8123296517135,52.7556151301746,125.654877924131,52.7556151301746,222.195312161724,52.7556151301746,287.310458039766,0,1232,52.7556151301746,56.4114597883142,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,60.0210718713927,23.1352989593819,6.5739348361809,1.50534641967053,52.7556151301746,25.2920071477857,50,5,0,402,489156.47845684,5262.69441994875
CR_MC59_6-7cm,1180.60962880788,5109.67469996944,7044.32892762678,645.805114597219,18616.2186431718,252.652287993883,257.207538609389,365.327422595222,1079.45465372239,218.801415123996,410.139742870301,60.0753083556651,318569.511107705,25270.7002793826,940.594028385921,71.6288737193087,28.0516220663301,3.33620095970803,4.47467340059986,4.35856406924547,523.492404580847,50.1745168552315,7920.57873088003,311.66542931841,0,45,19.1473522389464,3.80694724008208,15.4777798479784,2.42597066412932,12.4170512706804,1.94028301715999,10.5444115835935,55.9605791331873,4.52899799433128,58.7920553233212,13.1224459789917,55.9606331244368,1444.55704278,67.8885655132616,11.9813266528422,1.00158928501035,40.6214795299049,55.9817314000518,13.1224459789917,55.9606331244368,0.614820103618902,5.45596838866175,0,11,0,14,52.7556151301746,28.6555485467435,52.7556151301746,29.3881474779226,584.933503178714,60.0854467923609,52.7556151301746,107.261275943094,52.7556151301746,190.309389699962,52.7556151301746,245.69232876367,0,1066,52.7556151301746,45.6347073059122,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,3.73073388537667,1.49763327299341,52.7556151301746,25.0517192310941,38,4,0,382,530056.994139831,5395.37381603954
CR_MC59_7-8cm,1180.60962880788,5113.65056928491,5227.90194902267,625.806659588274,18283.6522061654,249.678594759608,257.207538609389,367.929162931542,904.004472124641,201.626202172661,407.561708474903,60.0735706739477,317476.706215422,25223.390833888,984.098479187112,72.6115781668342,26.4723569977094,3.29189813533815,4.47467340059986,4.35856406924547,527.032969731765,50.2661549828358,7726.31776133967,310.206673538306,0,44,6.69458048847053,9.21230445961811,19.9291823237022,2.43554961462915,6.55979191147169,1.41276136560363,9.68506678512751,55.9605637499947,4.52899799433128,59.3421556367286,13.9817907774577,55.9606537354062,1446.74152779628,67.9438064002956,10.2116738639828,0.999251618373067,43.199513925303,55.9819225485662,12.2631011805256,55.9606138204096,0.614820103618902,5.45596838866175,0,12,0,15,52.7556151301746,28.3015691078189,52.7556151301746,29.0178438537612,669.197708303448,61.4643745534309,52.7556151301746,104.897598309898,52.7556151301746,187.304866081322,52.7556151301746,245.69232876367,0,1062,52.7556151301746,46.1578583990678,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,2.30913340997455,1.49536528451212,52.7556151301746,25.0517192310941,39,4,0,380,535450.242095004,5446.08239179788
CR_MC59_8-9cm,1180.60962880788,5044.48920278464,5999.69318469527,632.850465227168,19358.6925490464,259.74929762707,257.207538609389,362.725939568854,819.934593442387,193.822427822336,440.216810816613,60.0963869114477,320868.262124986,25370.0063907172,998.823062535208,72.7678307344722,26.4723569977094,3.29189813533815,4.47467340059986,4.35856406924547,526.147828444036,50.1788924561323,8138.26123575503,313.319284745911,46,15,6.69458048847053,9.76931993178731,19.9291823237022,2.43554961462915,10.6598734629178,1.42472171227189,8.82572198666147,55.9605496737491,4.52899799433128,59.0614944688538,13.9817907774577,55.9606537354062,1435.81910271485,67.6679887993516,9.32684746955314,0.998220852556044,44.9182035222351,55.9820565127931,13.1224459789917,55.9606331244368,0.614820103618902,5.45596838866175,0,11,0,14,52.7556151301746,28.3015691078189,52.7556151301746,29.0178438537612,677.914695040489,60.4921230529765,52.7556151301746,103.126610658257,52.7556151301746,181.898624654723,52.7556151301746,241.473253151332,0,1047,52.7556151301746,43.0513282986857,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,4.44153412307772,1.49916568290331,52.7556151301746,25.0517192310941,42,4,0,379,526465.792227042,5360.43710547911
CR_MC59_9-10cm,1180.60962880788,5163.75752767603,5989.90991551069,633.523642979997,18751.9951213294,254.748729812866,257.207538609389,370.531155157594,794.348108626049,191.803967073103,418.733190854962,60.0811793906043,315127.014832701,25122.5750777442,1026.93363074521,73.0716137028487,30.4205196692613,3.40625848340005,4.47467340059986,4.35856406924547,513.755850415824,50.1586592008306,8062.48568026057,312.779713289112,51,15,6.69458048847053,9.76931993178731,14.2059505692002,2.42367058813762,8.31696971923431,1.41720157254528,11.4037563820596,55.960595823326,4.52899799433128,58.7920553233212,13.9817907774577,55.9606537354062,1425.98892014156,67.4205855616657,11.0965002584125,1.00037453250161,45.7775483207011,55.9821254544578,13.1224459789917,55.9606331244368,0.614820103618902,4.9619665896595,0,11,0,14,52.7556151301746,27.9562214233414,52.7556151301746,28.6555485467435,640.141085846643,58.7141991242266,52.7556151301746,100.767806684884,52.7556151301746,178.896280735502,52.7556151301746,230.627419026037,0,1009,52.7556151301746,40.5294460494509,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,4.44153412307772,1.49916568290331,52.7556151301746,25.0517192310941,38,4,0,367,540840.052670983,5496.65301199639
CR_MC59_10-12cm,1180.60962880788,4976.16296760867,6626.90944241794,637.317167226647,19954.2184943834,265.251743525728,257.207538609389,364.026648573498,812.624169209148,193.182529215592,478.027981949118,60.1249893714554,312723.165798302,25016.0124341756,1053.70560046902,73.3675521412041,31.9997847378821,3.45525204510344,4.47467340059986,4.35856406924547,534.1141000336,50.2779287964383,8589.47022529026,316.847221434779,0,45,6.69458048847053,9.76931993178731,21.8369262418695,2.44037788245083,11.8313253347595,1.42915944371229,9.68506678512751,55.9605637499947,4.52899799433128,59.0614944688538,13.1224459789917,55.9606331244368,1421.61995010898,67.3108841358813,11.0965002584125,1.00037453250161,45.7775483207011,55.9821254544578,12.2631011805256,55.9606138204096,0.614820103618902,5.45596838866175,0,11,0,15,52.7556151301746,28.6555485467435,52.7556151301746,29.3881474779226,688.084512900371,62.9280918926552,52.7556151301746,108.444076901215,52.7556151301746,192.112446729477,52.7556151301746,249.912050992155,0,1079,52.7556151301746,45.1136152470685,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,4.44153412307772,1.49916568290331,52.7556151301746,25.0517192310941,41,4,0,371,531590.924605093,5406.55351139218
CR_MC59_12-13cm,1180.60962880788,5100.13314419768,7358.48057144281,650.821837217351,20367.5633424456,271.035517975072,257.207538609389,367.929162931542,762.669603615345,189.117141450921,471.15322356139,60.1196147553133,312543.533983329,25010.465598006,1293.98402874021,79.8934573933597,30.4205196692613,3.40625848340005,4.47467340059986,4.35856406924547,547.391219349541,50.300420560843,9467.08893165342,324.3674457383,0,49,6.69458048847053,9.76931993178731,14.8418652085893,2.42479626146248,13.0027772066013,1.94212644261241,9.68506678512751,55.9605637499947,4.52899799433128,59.0614944688538,12.2631011805256,55.9606138204096,1423.80443512527,67.3657151015146,11.9813266528422,1.00158928501035,44.9182035222351,55.9820565127931,13.9817907774577,55.9606537354062,0.614820103618902,5.45596838866175,0,13,0,16,52.7556151301746,29.3881474779226,52.7556151301746,30.1515930802828,708.424148620134,65.5781631961487,52.7556151301746,111.99608443851,52.7556151301746,198.124392563774,52.7556151301746,261.971684427394,0,1135,52.7556151301746,50.4094472450809,52.7556151301746,25.2920071477857,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,3.73073388537667,1.49763327299341,52.7556151301746,25.0517192310941,45,5,0,374,529615.29091342,5393.0685342885
IN_MC02_0-1cm(2),12330.7171103164,3507.03629313659,11600.0712779139,712.477090563459,28935.230983152,367.704765414673,257.207538609389,362.725939568854,901.567664046895,201.602274827313,1615.80049511815,63.6713070314053,281244.164813821,23689.6738141422,441.96609227996,60.1332292807793,9.10044124288079,2.61890267079769,4.47467340059986,3.80626647164413,276.537985304341,49.7375196771777,5194.03647045192,293.924827594034,36,12,6.69458048847053,9.21230445961811,20.5650969630913,2.43711107450001,4.21688816778819,1.40845944686011,4.52899799433128,63.5253412390564,4.52899799433128,58.7920553233212,27.7313075529143,55.9611612536043,1144.19035304055,60.7049287866387,6.67236828626414,0.99568417890719,48.3555827160992,55.9823401175986,15.7004803743898,55.9606988781659,0.614820103618902,5.95014373778653,0,12,0,16,52.7556151301746,28.6555485467435,52.7556151301746,29.3881474779226,380.084314858242,56.2097329220825,52.7556151301746,108.444076901215,52.7556151301746,189.708427109112,52.7556151301746,251.117800119293,0,1090,52.7556151301746,46.6829993031391,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.300423011676,-0.534067540829683,-0.846413892964027,52.7556151301746,24.8238755668784,38,4,0,359,517875.781621575,5515.18848254639
IN_MC02_1-2cm(2),1180.60962880788,5136.71315754862,11825.0864691593,711.796634132326,30133.1576322136,368.232374560893,257.207538609389,361.425296283246,621.334735106048,177.841962696224,1696.57890617396,63.5371163866016,290140.497477152,24057.7591076721,535.667986313295,62.3068087554637,9.10044124288079,2.61890267079769,9.18638256887694,1.93245829031631,282.733974318447,49.7981034736525,5617.0018438483,295.8652743041,0,36,6.69458048847053,9.21230445961811,18.0214384055348,2.43115411190171,6.55979191147169,1.41276136560363,7.96637718819543,55.9605369044516,4.52899799433128,59.0614944688538,26.0126179559822,55.9610795169389,1182.41884082557,61.4430206091099,10.2116738639828,0.999251618373067,56.0896859022936,55.9830546491271,13.9817907774577,55.9606537354062,0.614820103618902,5.45596838866175,0,12,0,15,52.7556151301746,28.6555485467435,52.7556151301746,29.3881474779226,462.895688860135,56.0113962476304,52.7556151301746,107.261275943094,52.7556151301746,188.506588174697,52.7556151301746,242.678635378469,0,1076,52.7556151301746,46.6829993031391,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,-1.24486777853074,-0.847004210818872,52.7556151301746,24.8238755668784,45,4,0,371,520297.415263653,5297.53475215016
IN_MC02_2-3cm(2),1180.60962880788,5173.30399376894,11531.5883936219,724.328602945597,31512.4060337516,386.164621266009,257.207538609389,364.026648573498,327.699361737596,161.009517247804,1763.60780045431,64.7694077487564,303835.41256494,24635.8672788174,591.889122733296,66.4642477972647,10.6797063115016,2.63916253006848,10.3643098609462,1.96430272640809,285.389398181635,49.8004897394563,6261.78293423756,300.203785854812,0,41,6.69458048847053,10.3273162934586,21.8369262418695,2.44037788245083,5.97406597555081,1.41151187683988,7.96637718819543,55.9605369044516,4.52899799433128,59.0614944688538,26.0126179559822,55.9610795169389,1275.25945401776,63.7324554760424,11.0965002584125,1.00037453250161,54.3709963053615,55.9828867201229,15.7004803743898,55.9606988781659,0.614820103618902,6.93886675531402,0,15,0,18,52.7556151301746,30.5441642234802,52.7556151301746,31.7620383751584,391.706963840964,59.9834601648818,52.7556151301746,120.302851103035,52.7556151301746,215.572520709709,52.7556151301746,283.689643596769,0,1215,52.7556151301746,49.3363187370606,52.7556151301746,25.5443881420183,56.3883435007837,23.1349595448996,52.7556151301746,23.386792046646,1.59833317227349,1.49463091507203,52.7556151301746,25.2920071477857,52,5,0,406,486291.422898754,4995.08453236455
IN_MC02_3-4cm,1180.60962880788,4883.27466550201,12371.8625135865,706.006265447399,29470.6027925963,358.543672534544,257.207538609389,375.735874346177,1154.99570413253,226.663834213379,1630.40935669208,63.0322868594766,296059.231726917,24304.714239096,570.471546954248,62.018056571619,20.1552967232262,2.82162470797112,10.3643098609462,1.96430272640809,343.808723171777,49.8585959515591,5533.64873280439,295.338736398517,0,35,6.69458048847053,9.21230445961811,19.2932676843131,2.43403624151417,8.90269565515518,1.41891101914966,7.96637718819543,55.9605369044516,4.52899799433128,59.0614944688538,23.4345835605841,55.9609667137798,1168.21968821971,61.119492114095,9.32684746955314,0.998220852556044,53.5116515068955,55.9828047150796,10.5444115835935,55.9605791331873,0.614820103618902,5.45596838866175,0,11,0,14,52.7556151301746,27.9562214233414,52.7556151301746,29.0178438537612,449.820208754573,55.842175684001,52.7556151301746,104.897598309898,52.7556151301746,185.502506985433,52.7556151301746,240.267926509643,0,1041,52.7556151301746,43.563430708468,52.7556151301746,24.8238755668784,52.7556151301746,23.300423011676,52.7556151301746,23.300423011676,3.73073388537667,1.49763327299341,52.7556151301746,24.8238755668784,38,4,0,353,529285.302510809,5376.92622986334
IN_MC02_4-5cm,1180.60962880788,4935.66346753436,11814.2161700653,701.669155765758,28750.4718514818,352.705507208591,257.207538609389,380.941539720812,1011.22402754549,211.929514361663,1588.30146156724,63.2593005149877,294612.525348419,24244.3130185692,599.251414407343,63.2852827506353,21.734561791847,2.86132266195178,9.18638256887694,1.93245829031631,337.612734157671,49.8519251047122,5677.62228824387,296.183519024976,0,35,6.69458048847053,9.21230445961811,21.8369262418695,2.44037788245083,8.90269565515518,1.41891101914966,7.96637718819543,55.9605369044516,4.52899799433128,58.7920553233212,24.2939283590502,55.9610030079174,1183.51108333372,61.4679982863463,9.32684746955314,0.998220852556044,51.7929619099634,55.9826446239392,12.2631011805256,55.9606138204096,0.614820103618902,4.9619665896595,0,10,0,13,52.7556151301746,27.6198292795865,52.7556151301746,28.6555485467435,419.310755174928,51.9874534213357,52.7556151301746,97.2354099446638,52.7556151301746,171.09429825816,52.7556151301746,222.797494116627,0,966,52.7556151301746,42.0345699065634,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,4.44153412307772,1.49916568290331,52.7556151301746,24.8238755668784,37,4,0,355,528718.134943821,5374.87418893959
IN_MC02_5-6cm,1180.60962880788,4919.78538382109,14098.0660097106,770.017352954278,33686.5483738707,409.118594777574,257.207538609389,354.923090926889,1453.50469365648,260.713575219015,1845.24555630859,66.1263041922758,337016.357969493,26086.906251237,787.993800960204,74.5879929580128,24.1034593947782,3.22924492958939,9.18638256887694,1.93245829031631,371.248103091388,49.9602036323164,7959.15537731357,312.770579296609,0,51,27.6378784324527,4.33565566256025,29.4679019145389,2.98359382087008,18.86003656581,1.96508641461554,11.4037563820596,55.960595823326,4.52899799433128,59.9365071550569,27.7313075529143,55.9611612536043,1316.76466932721,64.7273939336582,11.0965002584125,1.00037453250161,47.4962379176332,55.9822672568655,17.4191699713219,55.9805401628205,0.614820103618902,8.4225542460414,0,17,0,22,52.7556151301746,33.4703751385162,52.7556151301746,34.3567225173648,417.857924052088,70.3468638067024,52.7556151301746,147.732233352033,52.7556151301746,260.162446489295,52.7556151301746,335.008573914501,0,1471,52.7556151301746,67.0717910753673,52.7556151301746,26.370534515774,52.7556151301746,23.386792046646,52.7556151301746,23.4884550960564,8.70633554928407,1.51387834035099,52.7556151301746,25.8085074421769,54,5,0,440,428336.350345406,4476.71326565214
IN_MC02_6-7cm,1180.60962880788,4861.05689940972,10731.5343803049,685.4293543167,28439.3890344371,348.743909660692,257.207538609389,352.322694550109,828.4634217145,194.573519677929,1585.72342717184,62.9192792535418,304909.986168539,24679.9726723625,610.629501539963,63.3698438507191,16.9967665859847,2.74979905111499,10.3643098609462,1.96430272640809,355.315559912259,49.8713040469605,5746.5091568752,296.644082696217,0,36,16.8832119206781,3.30753077088636,19.2932676843131,2.43403624151417,10.6598734629178,1.42472171227189,9.68506678512751,55.9605637499947,4.52899799433128,59.3421556367286,22.5752387621181,55.9609317265611,1183.51108333372,61.4679982863463,7.55719468069381,0.996436884167863,49.2149275145653,55.9824142846777,12.2631011805256,55.9606138204096,0.614820103618902,4.46819590402912,0,10,0,13,52.7556151301746,27.6198292795865,52.7556151301746,27.9562214233414,391.706963840964,51.6448326129871,52.7556151301746,96.6474003216929,52.7556151301746,171.09429825816,52.7556151301746,224.001910958864,0,958,52.7556151301746,42.5416782970219,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,2.30913340997455,1.49536528451212,52.7556151301746,24.8238755668784,38,4,0,359,523269.029576748,5323.21841553893
IN_MC02_7-8cm,1180.60962880788,5803.99530482032,11271.7882452757,694.156879104167,29437.9476902546,359.712687694165,257.207538609389,357.52376791288,478.781462557879,168.219930991684,1700.87563016629,63.5484926912937,299656.15774136,24457.0937300016,716.378781949012,65.2770614695872,20.9449292575366,2.84116883830385,4.47467340059986,3.80626647164413,326.105897417188,49.8398559704926,6115.74277273914,298.862514266124,0,37,6.69458048847053,9.21230445961811,19.9291823237022,2.43554961462915,10.6598734629178,1.42472171227189,9.68506678512751,55.9605637499947,4.52899799433128,58.7920553233212,22.5752387621181,55.9609317265611,1198.80247844772,61.8190333940375,9.32684746955314,0.998220852556044,55.2303411038275,55.9829700314741,12.2631011805256,55.9606138204096,0.614820103618902,5.45596838866175,0,11,0,13,52.7556151301746,27.9562214233414,52.7556151301746,28.6555485467435,493.40514243978,55.2702168575813,52.7556151301746,101.357229037903,52.7556151301746,178.295913120598,52.7556151301746,235.447192870341,0,1025,52.7556151301746,42.0345699065634,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,4.44153412307772,1.49916568290331,52.7556151301746,24.8238755668784,33,4,0,358,527470.366296449,5363.59814561381
IN_MC02_8-9cm,1180.60962880788,4840.43035179554,10767.406367315,686.478858933074,28637.0383380843,350.823414220391,257.207538609389,349.722585042029,802.876936898162,192.334988150504,1565.95849680712,62.8702336917936,309134.819213828,24859.6617890944,570.471546954248,62.5466999769875,17.7863991202951,2.76677766813518,9.18638256887694,1.93245829031631,273.882561441153,49.7352048424476,5679.0000256165,296.190787565542,0,36,6.69458048847053,9.21230445961811,16.7496091267566,2.42846537177024,9.48842159107605,1.42073448773625,10.5444115835935,55.9605791331873,4.52899799433128,59.0614944688538,23.4345835605841,55.9609667137798,1197.71023593958,61.7938765070753,8.44202107512347,0.997282520777022,47.4962379176332,55.9822672568655,12.2631011805256,55.9606138204096,0.614820103618902,4.9619665896595,0,11,0,13,52.7556151301746,27.9562214233414,52.7556151301746,28.3015691078189,432.38623528049,53.2979246088997,52.7556151301746,99.0007006376258,52.7556151301746,176.495018808416,52.7556151301746,227.013255284014,0,995,52.7556151301746,42.0345699065634,52.7556151301746,25.0517192310941,52.7556151301746,23.300423011676,52.7556151301746,23.300423011676,3.01993364767561,1.49636624866819,52.7556151301746,24.8238755668784,39,4,0,368,517178.852990019,5265.93066088303
IN_MC02_9-10cm,1180.60962880788,4968.22072457016,13619.7728495755,747.930620057457,33201.0185627374,402.29327711746,257.207538609389,358.824209727674,806.532149014782,193.067710261661,1959.53841450457,65.6911242020537,304255.268419041,24654.0908800779,731.103365297108,69.155833957646,20.9449292575366,3.15322041498421,10.3643098609462,1.96430272640809,315.484201964435,49.8290841980516,7336.41808488633,307.590668904673,0,45,6.69458048847053,10.3273162934586,22.4728408812586,2.96554911691832,15.3456809502848,1.95032844981229,8.82572198666147,55.9605496737491,4.52899799433128,59.3421556367286,25.1532731575162,55.9610406089713,1279.62842405034,63.8364063505515,11.0965002584125,1.00037453250161,47.4962379176332,55.9822672568655,16.5598251728558,55.9607234099531,0.614820103618902,7.43336490113596,0,15,0,18,52.7556151301746,31.3496447562642,52.7556151301746,32.1805389638284,538.442907247827,66.6277631916463,52.7556151301746,129.227403091362,52.7556151301746,230.025017786058,52.7556151301746,296.36376987799,0,1287,52.7556151301746,57.5182991989847,52.7556151301746,25.5443881420183,52.7556151301746,23.300423011676,52.7556151301746,23.386792046646,8.70633554928407,1.51387834035099,52.7556151301746,25.2920071477857,39,5,0,405,482579.91271418,4961.4554103858
IN_MC02_10-12cm,1180.60962880788,5049.25765891955,13431.7166752496,720.992537851026,32452.5292432735,389.103099872195,257.207538609389,378.338591201103,672.507704738725,181.663453901105,2046.33223914964,64.8859513880338,288191.894445476,23977.0139474725,709.68578951806,64.6925875653658,24.1034593947782,3.22924492958939,11.5422371530155,1.99938195390845,286.274539469365,49.8012900928818,6405.75648967705,300.529729089933,0,37,6.69458048847053,8.65645923033106,20.5650969630913,2.43711107450001,11.2455993988387,1.42688451733692,7.96637718819543,55.9605369044516,4.52899799433128,58.7920553233212,23.4345835605841,55.9609667137798,1170.40417323599,61.1691222356786,10.2116738639828,0.999251618373067,58.6677202976917,55.9833163398385,10.5444115835935,55.9605791331873,0.614820103618902,4.46819590402912,0,10,0,12,52.7556151301746,26.9752428780137,52.7556151301746,27.6198292795865,497.7636358083,53.0735826885835,52.7556151301746,92.5376329163604,52.7556151301746,165.696745134258,52.7556151301746,214.368624524537,0,923,52.7556151301746,40.0334769337274,52.7556151301746,24.8238755668784,52.7556151301746,23.300423011676,56.9937982292185,23.1350146432169,5.15233436077878,1.50096266556076,52.7556151301746,24.8238755668784,38,4,0,342,537140.573313587,5450.827838585
IN_MC02_12-14cm,1180.60962880788,4968.22072457016,14602.4478876713,739.317107888623,34840.6484382106,413.969428899137,257.207538609389,379.64003680067,550.6673008514,172.723758110254,2269.76188675081,65.96014877243,275262.157268036,23446.9342459505,719.725278164488,64.7788211373547,28.0516220663301,3.33620095970803,8.5974189228423,1.91780011472407,280.078550455259,49.7957394020353,6948.58501449194,304.127901141319,0,38,6.69458048847053,9.21230445961811,18.6573530449239,2.43257104490356,10.6598734629178,1.42472171227189,9.68506678512751,55.9605637499947,4.52899799433128,58.5339931693694,26.0126179559822,55.9610795169389,1162.75847567899,60.995646767553,9.32684746955314,0.998220852556044,63.8237890884879,55.983874990586,9.68506678512751,55.9605637499947,0.614820103618902,4.46819590402912,0,10,0,13,52.7556151301746,27.2927238188584,52.7556151301746,27.9562214233414,667.744877180607,58.1021769773174,52.7556151301746,99.5895390507031,52.7556151301746,174.094326389668,52.7556151301746,227.615574861428,0,977,52.7556151301746,36.6539281343368,52.7556151301746,24.8238755668784,52.7556151301746,23.300423011676,52.7556151301746,23.300423011676,5.15233436077878,1.50096266556076,52.7556151301746,24.8238755668784,34,4,0,349,540570.218404265,5482.80760561715
